t, x, T_prime, V, V_prime, qT=0.50000000, cT=0.18000000, V_ext=11.00000000, R_ext=500.00000000, k=0.90000000, i0=0.30000000, dt=0.00000100, x0=-0.99999000, T'0=0.00000000, V0=195.00000000, V'0=0.00000000
3.53000000,-1.00183469,22.56095666,169.81424510,-39.12237043
3.54000000,-1.00183074,22.55132967,169.74792086,-39.21786629
3.55000000,-1.00182678,22.54161303,169.68162351,-39.31328278
3.56000000,-1.00182282,22.53180771,169.61535305,-39.40861994
3.57000000,-1.00181886,22.52191466,169.54910946,-39.50387781
3.58000000,-1.00181489,22.51193484,169.48289273,-39.59905646
3.59000000,-1.00181092,22.50186917,169.41670285,-39.69415593
3.60000000,-1.00180695,22.49171861,169.35053981,-39.78917627
3.61000000,-1.00180297,22.48148406,169.28440360,-39.88411753
3.62000000,-1.00179899,22.47116645,169.21829421,-39.97897977
3.63000000,-1.00179501,22.46076667,169.15221162,-40.07376302
3.64000000,-1.00179102,22.45028564,169.08615582,-40.16846735
3.65000000,-1.00178703,22.43972423,169.02012681,-40.26309281
3.66000000,-1.00178303,22.42908333,168.95412457,-40.35763943
3.67000000,-1.00177903,22.41836381,168.88814909,-40.45210728
3.68000000,-1.00177503,22.40756654,168.82220037,-40.54649640
3.69000000,-1.00177102,22.39669238,168.75627838,-40.64080684
3.70000000,-1.00176702,22.38574217,168.69038312,-40.73503866
3.71000000,-1.00176300,22.37471676,168.62451458,-40.82919189
3.72000000,-1.00175899,22.36361698,168.55867274,-40.92326660
3.73000000,-1.00175497,22.35244365,168.49285760,-41.01726283
3.74000000,-1.00175095,22.34119761,168.42706914,-41.11118063
3.75000000,-1.00174692,22.32987965,168.36130735,-41.20502005
3.76000000,-1.00174289,22.31849058,168.29557223,-41.29878114
3.77000000,-1.00173886,22.30703120,168.22986376,-41.39246395
3.78000000,-1.00173483,22.29550229,168.16418192,-41.48606853
3.79000000,-1.00173079,22.28390465,168.09852672,-41.57959492
3.80000000,-1.00172675,22.27223903,168.03289813,-41.67304319
3.81000000,-1.00172270,22.26050622,167.96729615,-41.76641336
3.82000000,-1.00171866,22.24870697,167.90172077,-41.85970551
3.83000000,-1.00171461,22.23684203,167.83617197,-41.95291966
3.84000000,-1.00171055,22.22491215,167.77064975,-42.04605588
3.85000000,-1.00170650,22.21291808,167.70515408,-42.13911422
3.86000000,-1.00170244,22.20086053,167.63968498,-42.23209471
3.87000000,-1.00169838,22.18874025,167.57424241,-42.32499741
3.88000000,-1.00169431,22.17655794,167.50882637,-42.41782237
3.89000000,-1.00169025,22.16431432,167.44343685,-42.51056964
3.90000000,-1.00168618,22.15201010,167.37807384,-42.60323927
3.91000000,-1.00168210,22.13964598,167.31273733,-42.69583130
3.92000000,-1.00167803,22.12722264,167.24742730,-42.78834578
3.93000000,-1.00167395,22.11474078,167.18214375,-42.88078276
