Parameters: V_min=100, V_max=1500, V_step=10 | R_min=1400, R_max=2000, R_step=50 | qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=600, dt=5e-05, (Increasing V_ext)
V_ext,R_ext,burst_freq,avg_ibi,intra_burst_freq,x_min,x_max,x_f,T'_f,V_f,V'_f
320,1400,0,0,0,0.610889328694424,0.612744821658974,0.611139206703579,5.6357441797734,17.5890506269212,138.508343046339
330,1400,0,0,0,0.61075163413097,0.612761414575287,0.611058248347717,5.9903549386377,18.127148104102,142.750971431901
340,1400,0,0,0,0.61052077079086,0.612706987460046,0.610898109647946,6.35234507113546,18.6529169268161,146.902122576157
350,1400,0,0,0,0.610190561454947,0.612581000663974,0.610656884351007,6.72104065506269,19.1650860003335,150.952323127824
360,1400,0,0,0,0.60975249003084,0.612382623647839,0.610332053772383,7.09569242414677,19.6622857355309,154.891340432838
370,1400,0,0,0,0.609194697377131,0.612110763851953,0.609920411872371,7.47546471660527,20.1430295090222,158.708039037307
380,1400,0,0,0,0.60850028778531,0.611764113634667,0.609417965058926,7.85942182307515,20.6056908009511,162.390203724328
390,1400,0,0,0,0.607644305611721,0.611341230841588,0.60881979945475,8.2465109367183,21.0484746290998,165.924318380288
400,1400,0,0,0,0.606587920691931,0.610840680199211,0.608119905171991,8.63554060364914,21.4693813589587,169.295285831663
410,1400,0,0,0,0.605266069312966,0.610261284391328,0.607310942465838,9.025153099688,21.8661601580083,172.486067435542
420,1400,0,0,0,0.603557175913665,0.609602575458132,0.606383927381086,9.41378846948751,22.2362481345825,175.477211732949
430,1400,0,0,0,0.60119053601084,0.608865620130731,0.604429957000556,9.89127346139239,22.4981111385629,178.287427746605
440,1400,0.00666666666794216,16.5920166672175,1.56344661801763,-0.985936247151491,0.641626140184018,0.640232560353753,2.93477894269298,27.5282539947907,163.380646442934
450,1400,0.0100000000019132,16.0890400004616,1.71350239887072,-0.986410491533837,0.642553457550798,0.591239766767045,13.5327197070731,25.6127141260726,214.582845517499
460,1400,0.0116666666688988,14.7667416670663,1.75957594215964,-0.986858953597812,0.643513366906435,0.570182554829784,14.8847983166711,25.3376926601636,218.306222164483
470,1400,0.0133333333358843,13.7882642860929,1.79791441923879,-0.987287367544619,0.644526637962138,0.642488770752501,3.54594597512531,30.152567284624,179.669206988955
480,1400,0.0133333333358843,13.4647928575341,1.77750127754282,-0.987692866764773,0.645464517310624,-0.509034277705451,13.0576100030778,19.8894200943193,-95.6698194922558
490,1400,0.0133333333358843,13.0487642860672,2.1083384786239,-0.988079126960385,0.646349063143714,0.606450402566652,14.4438152006019,30.1938699874216,240.679343951554
500,1400,0.0133333333358843,13.2882000003647,2.06607803693869,-0.988449929189354,0.64721784357537,-0.979523608549436,23.827689015206,19.3965167742098,112.374187997727
510,1400,0.0133333333358843,12.9157357146342,2.25231566198426,-0.98881354616942,0.648207419431785,0.283048635200871,-0.520786148411397,1.18408925081918,6.56895018321833
520,1400,0.0133333333358843,12.7099357146746,2.04192757958753,-0.989172833387156,0.64935084696994,0.646110387633147,-1.09657899945249,25.6569681439772,102.959585466253
530,1400,0.0133333333358843,12.5751714289423,2.07848099713119,-0.989518011403001,0.650424656437147,-0.574310130330896,18.2932698669978,34.3317066300372,-11.8381382199855
540,1400,0.0150000000028699,12.2289437503357,2.29916439737319,-0.98984581403734,0.651341884841163,-0.63846009654014,21.6784765088883,31.981499647586,-52.573973034106
550,1400,0.0150000000028699,12.1576625003334,2.44541128754062,-0.990161166332962,0.652189206485692,0.640396723379154,-1.65799405283956,20.3792079990096,60.2060141079978
560,1400,0.0133333333358843,12.4044785717974,2.26389807019559,-0.990471492814564,0.653104332003802,0.645441844257194,7.62373656188434,38.9321328066349,245.037713305677
570,1400,0.0133333333358843,12.3579571432015,2.2726652908887,-0.99079360095001,0.65440556150741,0.616643945555388,-2.92389467773927,5.89984520643286,3.68528220022087
580,1400,0.0133333333358843,12.320957143229,2.28634139643916,-0.991120172498508,0.655926238936218,0.559852713544408,22.1671437157087,35.7584126940659,295.048817065477
590,1400,0.0150000000028699,12.2842375003381,2.30903810795784,-0.991415663944712,0.656965870618617,0.644605126226194,10.0762498223892,42.1485484457111,272.931633560714
600,1400,0.0133333333358843,12.2706428574809,2.42439854075167,-0.991697999500811,0.657872599844202,0.65554341765631,3.28242101383445,41.3062808263533,226.345135313279
