Parameters: V_min=1, V_max=30, V_step=0.25 | R_min=0, R_max=1000, R_step=50 | qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=500, dt=0.0001, (Increasing V_ext)
V_ext,R_ext,spike_count,x_min,x_max,x_f,T'_f,V_f,V'_f
2.75,100,12,-0.955471269029666,0.071587839479731,-0.932857364841803,0.00349991426958304,1.69785797345006,-0.596705552710828
3,100,14,-0.955367586810664,0.0771062452363295,-0.947897696976093,0.0012108783013705,1.11043588371071,-0.42190532278941
3.25,100,15,-0.955259913081789,0.0834092140359353,-0.943639298365902,0.00201348046103085,1.3839397278476,-0.491776058137473
3.5,100,17,-0.955147975982143,0.0916802155022649,-0.0119742038393306,-0.00800312055844008,0.0353006794766833,0.0272397138757257
3.75,100,17,-0.955031178909145,0.100918258477613,-0.942035993494109,0.00220314347507568,1.4586263889113,-0.555432197992674
4,100,19,-0.954908962880542,0.111079381699391,-0.953942434285357,3.36823464763711e-05,0.432608060815113,-0.586857992433864
4.25,100,19,-0.954780689296294,0.122314846282791,-0.933809860980834,0.00311651522619742,1.68735033813587,-0.652946947159166
4.5,100,21,-0.954645588316069,0.134749953595618,0.101991451017878,-0.10808222696473,0.139647010209048,0.0637180475013635
4.75,100,20,-0.95450273727646,0.148671190866387,-0.941997683760297,0.00202647726372032,1.46119702492148,-0.699005409027111
5,100,21,-0.954350989801799,0.164329110902719,-0.940833175665116,0.00215087089378667,1.50771401876304,-0.746001051926131
5.25,100,21,-0.954188937467905,0.182532041070658,-0.940308042817327,0.0021734554359976,1.52700896125984,-0.794353969124307
5.5,100,21,-0.954014767193728,0.204734420137141,0.134729574214953,0.0105546529070195,0.106553264705042,0.841297898832503
5.75,100,17,-0.953826100465558,0.239449223693764,0.235582169265805,-0.00879994303566792,0.183169301976443,1.22861897550533
6,100,0,0.235582750662363,0.573149665218522,0.573149532015232,0.0357855636026183,2.23430777167679,11.6840560338043
6.25,100,0,0.573149532041439,0.574485472591611,0.574485460726599,0.0381443663438525,2.34368635923967,12.2052029919738
6.5,100,0,0.574485460752805,0.575759577277482,0.575759560720773,0.0405412282882718,2.45362785155028,12.7268477328221
6.75,100,0,0.575759560746976,0.576977808468895,0.576977786061461,0.0429733763710755,2.56411856759036,13.2489703960207
7,100,0,0.576977786087661,0.578145286362924,0.578145256825286,0.0454381160978761,2.67514524922734,13.771550704818
7.25,100,0,0.578145256851484,0.579266447448762,0.579266409391869,0.0479328260059357,2.78669511489182,14.2945683775201
7.5,100,0,0.579266409418065,0.58034516219665,0.580345114134005,0.0504549527490049,2.89875588531811,14.8180034017604
7.75,100,0,0.580345114160199,0.581384828316156,0.581384768676692,0.0530020067031954,3.01131579099607,15.3418362143351
8,100,0,0.581384768702883,0.582388445452658,0.582388372593916,0.0555715580155673,3.12436356774445,15.8660478156858
8.25,100,0,0.582388372620105,0.583358675604213,0.583358587825477,0.0581612330333729,3.23788844470172,16.3906198389933
8.5,100,0,0.583358587851664,0.584297892427597,0.584297787982655,0.0607687110639181,3.35188012763029,16.9155345877228
8.75,100,0,0.584297788008839,0.585208221808612,0.585208098918058,0.0633917214137609,3.46632877949488,17.4407750508313
9,100,0,0.58520809894424,0.586091575498016,0.58609143236086,0.0660280406833981,3.58122499963573,17.9663249029774
9.25,100,0,0.58609143238704,0.586949679194126,0.586949513998542,0.0686754902893651,3.69655980242682,18.4921684946412
9.5,100,0,0.58694951402472,0.587784096141632,0.587783907074921,0.0713319341726964,3.81232459601671,19.018290834707
9.75,100,0,0.587783907101096,0.588596247082546,0.588596032340217,0.0739952766880898,3.92851116153599,19.5446775688617
10,100,0,0.58859603236639,0.58938742721837,0.589387185012519,0.0766634606505551,4.04511163304945,20.0713149553
10.25,100,0,0.58938718503869,0.590158820707258,0.590158549273303,0.0793344655192494,4.16211847821868,20.5981898381999
10.5,100,0,0.590158549299472,0.590911513115589,0.590911210719351,0.0820063057159412,4.27952448021433,21.1252896219414
10.75,100,0,0.590911210745517,0.591646502162193,0.591646167105359,0.0846770290513987,4.39732272029842,21.6526022439003
11,100,0,0.591646167131523,0.592364707029708,0.592364337654746,0.0873447152599912,4.51550656153801,22.1801161483354
11.25,100,0,0.592364337680908,0.593066976467349,0.593066571161715,0.0900074746288995,4.63406963345469,22.7078202608522
11.5,100,0,0.593066571187875,0.593754095869274,0.593753653068962,0.0926634467141776,4.75300581760162,23.2357039637472
11.75,100,0,0.593753653095119,0.594426793480713,0.59442631167319,0.0953107991362689,4.87230923402709,23.7637570723481
12,100,0,0.594426311699345,0.595085745858243,0.595085223584859,0.0979477264485887,4.99197422858935,24.2919698124607
12.25,100,0,0.595085223611012,0.595731582689647,0.595731018547505,0.100572449072918,5.11199536105937,24.8203327988822
12.5,100,0,0.595731018573656,0.59636489106176,0.596364283705157,0.103183212296667,5.23236739398025,25.3488370150557
12.75,100,0,0.596364283731305,0.596986219250754,0.596985567392205,0.105778285326982,5.35308528222476,25.8774737937991
13,100,0,0.59698556741835,0.597596080097824,0.597595382508726,0.108355960397503,5.47414416321016,26.406234799101
13.25,100,0,0.597595382534869,0.598194954023733,0.598194209534699,0.110914551923822,5.59553934772487,26.9351120089377
13.5,100,0,0.59819420956084,0.598783291727765,0.598782499228679,0.113452395704144,5.71726631132657,27.4640976990716
13.75,100,0,0.598782499254818,0.59936151661009,0.599360675049903,0.115967848161913,5.83932068627161,27.9931844277818
14,100,0,0.59936067507604,0.599930026950967,0.599929135337277,0.11845928562748,5.96169825393958,28.5223650214799
14.25,100,0,0.599929135363412,0.600489197875625,0.600488255274065,0.120925103656146,6.08439493771837,29.0516325611612
14.5,100,0,0.600488255300198,0.601039383129717,0.601038388663174,0.123363716380147,6.20740679631813,29.5809803696453
14.75,100,0,0.601038388689304,0.60158091668691,0.60157986953461,0.125773555892397,6.33073001748385,30.1104019995585
15,100,0,0.601579869560737,0.602114114207393,0.602113013603863,0.1281530716595,6.45436091207986,30.6398912220149
15.25,100,0,0.602113013629989,0.602639274363642,0.602638119597568,0.130500729963305,6.57829590851946,31.1694420159513
15.5,100,0,0.602638119623691,0.603156680047715,0.603155470460725,0.132815013367689,6.70253154751709,31.6990485580766
15.75,100,0,0.603155470486846,0.60366659947264,0.603665334457955,0.135094420218726,6.8270644771408,32.228705213637
16,100,0,0.603665334484074,0.604169287178846,0.60416796618011,0.137337464125125,6.95189144814361,32.7584065265288
16.25,100,0,0.604167966206227,0.604664984955372,0.604663607465101,0.139542673545149,7.07700930955748,33.2881472122966
16.5,100,0,0.604663607491215,0.605153922684373,0.605152488242593,0.141708591309256,7.20241500452975,33.8179221492294
16.75,100,0,0.605152488268705,0.605636319116491,0.605634827309307,0.14383377420405,7.32810556638753,34.347726371086
17,100,0,0.605634827335417,0.606112382583809,0.606110833041962,0.145916792565899,7.45407811491478,34.8775550600007
17.25,100,0,0.606110833068069,0.606582311656334,0.606580704053745,0.147956229891602,7.58032985282828,35.4074035397779
17.5,100,0,0.60658070407985,0.607046295747312,0.607044629799634,0.149950682465187,7.70685806243953,35.9372672695511
17.75,100,0,0.607044629825737,0.6075045156721,0.607502791135282,0.151898758999951,7.83366010249111,36.4671418377869
18,100,0,0.607502791161383,0.607957144164842,0.607955360833689,0.153799080294922,7.96073340515618,36.9970229566068
18.25,100,0,0.607955360859788,0.608404346356693,0.608402504063651,0.1556502789058,8.08807547324616,37.5269064566425
18.5,100,0,0.608402504089748,0.60884628021902,0.608844378832201,0.157450998824867,8.21568387728628,38.0567882810248
18.75,100,0,0.608844378858295,0.609283096974603,0.609281136396996,0.159199895181201,8.34355625327772,38.5866644819349
19,100,0,0.609281136423087,0.609714941479592,0.609712921647521,0.160895633944519,8.47169030003429,39.116531215107
19.25,100,0,0.60971292167361,0.610141952578676,0.610139873460483,0.162536891644153,8.60008377691435,39.6463847357149
19.5,100,0,0.610139873486571,0.610564263435706,0.610562125030465,0.164122355097767,8.72873450160933,40.1762213942487
19.75,100,0,0.61056212505655,0.610982001841793,0.610979804178038,0.165650721150107,8.85764034803791,40.7060376325991
20,100,0,0.610979804204121,0.611395290502664,0.611393033637177,0.167120696421305,8.98679924433912,41.2358299803365
20.25,100,0,0.611393033663258,0.611804247307011,0.611801931323612,0.168530997064281,9.11620917095924,41.7655950511731
20.5,100,0,0.61180193134969,0.612208985577233,0.612206610585628,0.169880348530828,9.24586815882693,42.2953295395996
20.75,100,0,0.612206610611704,0.612609614304033,0.612607180438675,0.171167485345966,9.37577428761118,42.8250302176823
21,100,0,0.612607180464749,0.613006238366035,0.613003745785036,0.1723911508902,9.50592568405837,43.3546939320163
21.25,100,0,0.613003745811108,0.613398958735616,0.613396407619671,0.173550097189308,9.63632052040317,43.8843176008214
21.5,100,0,0.61339640764574,0.613787872671927,0.61378526322329,0.174643084711358,9.7669570128499,44.4138982111775
21.75,100,0,0.613785263249358,0.614173073902095,0.614170406343585,0.175668882170594,9.89783342012018,44.9434328163872
22,100,0,0.61417040636965,0.614554652791457,0.614551927365483,0.176626266337912,10.0289480420631,45.4729185334602
22.25,100,0,0.614551927391546,0.614932696503587,0.614929913471222,0.177514021857654,10.1602992183253,46.0023525407144
22.5,100,0,0.614929913497283,0.615307289150892,0.615304448790966,0.178330941070431,10.291885327077,46.5317320754853
22.75,100,0,0.615304448817024,0.615678511936394,0.615675614544624,0.179075823841736,10.4237047837917,47.061054431939
23,100,0,0.61567561457068,0.616046443287345,0.616043489175493,0.179747477396086,10.5557560400765,47.5903169589824
23.25,100,0,0.616043489201547,0.616411158981204,0.616408148476272,0.1803447161565,10.6880375825502,48.1195170582659
23.5,100,0,0.616408148502324,0.616772732264542,0.61676966570798,0.180866361589065,10.8205479317675,48.648652182275
23.75,100,0,0.616769665734029,0.617131233965282,0.617128111712241,0.181311242052385,10.9532856411863,49.177719832503
24,100,0,0.617128111738288,0.617486732598787,0.617483555017389,0.181678192651752,11.0862492961756,49.7067175577038
24.25,100,0,0.617483555043434,0.617839294468148,0.61783606193879,0.181966055097814,11.219437513064,50.2356429522189
24.5,100,0,0.617836061964833,0.618188983759075,0.618185696673751,0.182173677569579,11.3528489382236,50.7644936543757
24.75,100,0,0.618185696699792,0.618535862629723,0.618532521391384,0.182299914581603,11.4864822471913,51.2932673449529
25,100,0,0.618532521417423,0.618879991295798,0.618876596317721,0.182343626855173,11.6203361438221,51.8219617457099
25.25,100,0,0.618876596343757,0.619221428111203,0.619217979816393,0.182303681193362,11.7544093594758,52.3505746179774
25.5,100,0,0.619217979842427,0.619560229644533,0.619556728465147,0.182178950359785,11.8887006522337,52.8791037613048
25.75,100,0,0.619556728491179,0.619896450751656,0.619892897128455,0.181968312960932,12.0232088061448,53.4075470121642
26,100,0,0.619892897154484,0.620230144644639,0.620226539026446,0.181670653331972,12.1579326304997,53.9359022427052
26.25,100,0,0.620226539052473,0.620561362957207,0.620557705800401,0.181284861425831,12.2928709591313,54.4641673595607
26.5,100,0,0.620557705826426,0.620890155806969,0.620886447574996,0.180809832705505,12.4280226497408,54.9923403026987
26.75,100,0,0.620886447601019,0.621216571854599,0.621212813017496,0.180244468039449,12.5633865832477,55.520419044321
27,100,0,0.621212813043517,0.621540658360131,0.621536849394076,0.179587673599938,12.6989616631635,56.0484015878036
27.25,100,0,0.621536849420094,0.621862461236556,0.621858602623435,0.178838360764296,12.8347468149871,56.5762859666792
27.5,100,0,0.621858602649451,0.622182025100869,0.622178117327857,0.177995446018911,12.9707409856215,57.1040702436582
27.75,100,0,0.622178117353871,0.622499393322705,0.622495436881867,0.177057850865917,13.1069431428111,57.6317525096871
28,100,0,0.622495436907879,0.62281460807071,0.622810603458617,0.176024501732454,13.2433522745976,58.159330883043
28.25,100,0,0.622810603484626,0.623127710356754,0.623123658074118,0.174894329882442,13.3799673887955,58.6868035084623
28.5,100,0,0.623123658100125,0.623438740078139,0.623434640629459,0.173666271330755,13.5167875124847,59.2141685563008
28.75,100,0,0.623434640655463,0.623747736057871,0.623743589951095,0.172339266759748,13.65381169152,59.7414242217264
29,100,0,0.623743589977098,0.624054736083136,0.62405054382934,0.170912261438002,13.7910389900575,60.2685687239399
29.25,100,0,0.62405054385534,0.624359776942049,0.624355539055125,0.169384205141302,13.9284684900962,60.7956003054261
29.5,100,0,0.624355539081123,0.624662894458794,0.62465861145515,0.167754052075691,14.0660992910349,61.3225172312305
29.75,100,0,0.624658611481146,0.624964123527205,0.62495979592549,0.166020760802569,14.2039305092434,61.8493177882628
30,100,0,0.624959795951484,0.625263498142917,0.62525912646374,0.164183294165802,14.3419612776474,62.3760002846254
1,150,0,-0.950190699548221,-0.950190699474908,-0.950190699474908,0.000792056389193315,0.901541726374344,-0.73970182032016
1.25,150,0,-0.950190699448714,-0.947703563301019,-0.947703563301019,0.00125249830018162,1.12460826669228,-0.940110229107081
1.5,150,0,-0.947703563274812,-0.944333639817487,-0.944333639817487,0.0018325835715368,1.34568530073133,-1.15366085907441
1.75,150,0,-0.944333639791266,-0.939043940017758,-0.939043940017758,0.00255583156359319,1.56272091958997,-1.39364207805087
2,150,0,-0.939043939991525,-0.924814462757604,-0.924814462757604,0.00354869464407392,1.76222442839078,-1.74589061517205
2.25,150,8,-0.95574225130935,-0.0267401647133752,-0.945033740383192,0.00184289929686604,1.30708912176196,-0.575207426746423
2.5,150,10,-0.95565457933953,-0.0426040640998648,-0.942232909161166,0.00231033697052082,1.44882323777062,-0.644563855614802
2.75,150,12,-0.955569734811031,-0.0411319823026568,-0.931904498414662,0.00347326234658224,1.71045096259023,-0.829547915954869
3,150,14,-0.955482877118788,-0.0381033013407075,-0.905149172991029,0.00440949972471258,1.81607832243056,-0.890613914739809
3.25,150,16,-0.955393106587307,-0.0359421391218189,-0.938308717606649,0.00278914077613857,1.58687746123042,-0.667835661582964
3.5,150,18,-0.955300659000682,-0.0336466266654025,-0.954392392207308,-0.000510615576827627,0.361802008604918,-0.453938176023702
3.75,150,19,-0.955205433675314,-0.0304674122446413,-0.954924752179451,-0.00129725205122494,0.273732639898803,-0.499129688321225
4,150,20,-0.955107098700542,-0.0269248927787468,-0.9456955386703,0.00151723310084288,1.26796759289316,-0.582271264481014
4.25,150,22,-0.955005345671806,-0.0231927531471973,-0.952898615968096,2.15940922699586e-05,0.582375941255079,-0.559582255876341
4.5,150,23,-0.954899878628024,-0.0192833873950366,-0.953569736963392,-0.000272270791886818,0.487636418729441,-0.603932488457605
4.75,150,24,-0.95479036064294,-0.0152032751065273,-0.950751777135222,0.000444937943301089,0.84399239578432,-0.636166008853606
5,150,25,-0.954676407215164,-0.0109497809193579,-0.944014821652407,0.00167344787914512,1.36585008653138,-0.713376488374844
5.25,150,26,-0.954557574226821,-0.00651643110544355,-0.916110512138785,0.00376154697585688,1.8281486555987,-0.849734684971289
5.5,150,28,-0.954433345829984,-0.00189119414855321,-0.0266576392590195,-0.0979952013410182,0.230839770433684,-2.4172433726881
5.75,150,28,-0.954303126909724,0.0029690489283969,-0.113160054962131,0.0857725303000685,0.987573756919612,-5.86775966926098
6,150,28,-0.95416617935857,0.00802697889544973,-0.941078669459902,0.00195824890730414,1.49947468767447,-0.874844305136641
6.25,150,30,-0.954021649377289,0.0133196881812419,-0.0956649650795949,-0.012820859207919,0.0501933363247403,-0.213990246844738
6.5,150,30,-0.953868507938889,0.018907549870495,-0.152608978213101,-0.00762248653574888,0.0677444415308824,-0.367038705290181
6.75,150,30,-0.953708256254113,0.0248094384173134,-0.937583639139718,0.00223996725438256,1.61215054607302,-1.01600202019127
7,150,31,-0.953530945158648,0.0310998927893948,-0.936710995386185,0.00227777617604981,1.6344836451195,-1.06620647794736
7.25,150,32,-0.953342878600226,0.0377822299408138,-0.0291407625550312,-0.0153550485514365,0.0486734630658364,-0.0533220243992465
7.5,150,31,-0.953138644513017,0.0450053632720104,-0.934289411584957,0.00238540839341682,1.68668613334199,-1.17662294130695
7.75,150,32,-0.952914602545858,0.052653897322742,-0.947811545951463,0.000655688628423753,1.11951615476837,-1.23598106738796
8,150,32,-0.952665894729206,0.061034084492823,-0.951279206503418,0.000111593535443805,0.78626858076699,-1.33546930299089
8.25,150,32,-0.952385360859877,0.0702282170955965,-0.478610500347669,-0.00156931151036303,0.350437565652314,-1.32906247242806
8.5,150,32,-0.952286462496529,0.0804498427599855,0.00934970900469796,-0.00758252971224776,0.0574325533347904,0.0860732400261506
8.75,150,31,-0.951678325300493,0.092153095359651,-0.949110500270724,0.000440584430154721,1.00927370563489,-1.57748974178347
9,150,31,-0.951201223839531,0.105555799282214,-0.951129643897937,0.000411978059257742,0.804048824191715,-1.71718193341646
9.25,150,30,-0.951129415042532,0.122090181275398,-0.937746425967886,0.00169146727105767,1.61168760826473,-1.76821312623311
9.5,150,29,-0.949554960891343,0.144421609623922,-0.947647588707543,0.000920594416038132,1.13401911536242,-1.98439088997588
9.75,150,26,-0.947647236813794,0.187681946026323,0.126973038200951,0.0126253569464998,0.113281796326349,0.83002050495559
10,150,0,-0.544662131526591,0.126968839606698,-0.453166797808263,-0.00338397893301921,0.62206831336301,-2.56907033976005
10.25,150,0,-0.453737343849814,-0.11635454862762,-0.331104415348408,-0.0146497056933135,0.334775296278046,-1.92830344162225
10.5,150,0,-0.377363122865252,-0.167828909924988,-0.298161055991856,-0.0235829065472004,0.332305106407847,-2.26292551970927
10.75,150,0,-0.310529149868447,-0.217864696566452,-0.262719097546984,-0.033458379636433,0.314469069162643,-2.48049119851587
11,150,0,-0.262719096645623,-0.251870732774501,-0.257077827169037,-0.0335836072719685,0.307811059756989,-2.4255382058078
11.25,150,0,-0.257077827142761,-0.246831957640332,-0.251587251561176,-0.0336774847429666,0.301485890028399,-2.37231582705108
